Lens ID,Combined,Keyphrases,Classifications,Category
065-681-667-944-996,"ELECTRODE MATERIAL FOR USE WITH A SPARK PLUG A spark plug (10) for an internal combustion engine has a center electrode (12), a ground electrode (18) or both that includes an electrode material that is a Pt-based alloy. The electrode material may include platinum (Pt), at least one active element like aluminum (Al) or silicon (Si), and at least one high-melting point element such as ruthenium (Ru), iridium (Ir), tungsten (W), molybdenum (Mo), rhenium (Re), tantalum (Ta), niobium (Nb), chromium (Cr), or a combination thereof. In at least some of the disclosed alloys, the aluminum (Al) and/or silicon (Si) contributes to the formation of a thin protective oxide layer on a surface of the electrode material.",,H01T13/39;;H01T13/39;;F02P13/00;;H01T13/20;;H01T13/39;;H01T13/39;;F02P13/00;;H01T13/20,antiSeed
080-630-018-551-555,"MODIFIED CATALYST SUPPORTS A process for preparing a supported catalyst system comprising the following steps: a. titanating a silica-containing catalyst support having a specific surface area of from 150 m2/g to 800 m2/g, preferably 280 to 600 m2/g, with at least one vapourised titanium compound of the general formula selected from RnTi(OR')m and (RO)nTi(OR')m, wherein R and R' are the same or different and are selected from hydrocarbyl groups containing from 1 to 12 carbon and halogens, and wherein n is 0 to 4, m is 0 to 4 and m+n equals 4, to form a titanated silica-containing catalyst support having at least 0.1 wt% of Ti based on the weight of the titanated silica- containing catalyst support, b. treating the support with a catalyst activating agent, preferably an alumoxane. c. treating the titanated support with at least one metallocene during or after step (b).",,C08F10/00;;C08F4/65927;;C08F110/06;;C08F210/06;;C08F210/16;;C08F4/02;;C08F4/64;;C08F4/6592;;C08F10/00;;C08F10/14;;C08F4/025;;C08F4/63922;;C08F4/65927;;C08F10/00;;C08F10/06;;C08F110/06;;C08F210/06;;C08F210/16;;C08F10/00;;C08F4/02,antiSeed
136-999-810-775-165,"COMPACT E-AXLE ASSEMBLY An e-axle assembly includes a housing extending from a first housing end to a second housing end to define an internal compartment. At least one electric motor is disposed in the internal compartment and includes a stator and a rotor rotatable relative to the stator about an axis. The rotor defines a hollow extending internally within the rotor, and at least one of a gearing mechanism, a shifting actuator, and/or a differential is disposed within the hollow (and thus packaged within the rotor). In a preferred arrangement, all and any of the gearing mechanisms, shifting actuators, and differential are disposed within the hollow of the rotor. This internal packaging of the drive components within the rotor reduces an overall space and weight of the e-axle assembly relative to the prior art designs to more easily and readily achieve the smaller space and weight allotments afforded by electric and/or hybrid vehicles.",,B60K2001/001;;B60Y2304/072;;B60Y2304/01;;B60K1/02;;B60K2007/0046;;B60K7/0007;;B60B35/14;;B60B35/163;;B60K1/00;;B60K1/02;;B60K17/043;;B60K17/08;;B60K17/165;;B60K2001/001;;F16H2057/02034;;F16H2057/02052;;F16H2200/0021;;F16H2200/0034;;F16H2200/2005;;F16H2200/2035;;F16H48/00;;B60K17/02;;B60K17/16,antiSeed
150-113-413-593-650,"IMAGING DISPLAY DEVICE AND WEARABLE DEVICE An imaging display device includes an imaging unit, a processing unit, a display unit, and a pupil detection unit. The imaging unit includes a plurality of photoelectric conversion elements and is configured to acquire first image information. The processing unit is configured to process a signal from the imaging unit and generate second image information. The display unit is configured to display an image that is based on the signal from the processing unit. The pupil detection unit is configured to detect vector information of a pupil. The processing unit generates the second image information by processing the first image information based on the vector information on the pupil.",,G06F3/013;;G02B27/017;;G02B2027/0187;;G02B27/0093;;G06V40/19;;G06V10/82;;H04N23/60;;G06F18/251;;G06F3/013;;G06T2207/20081;;G06T7/11;;G06T3/40;;G06V40/19;;G06V10/82;;G06T3/40;;G06F3/01;;G06T7/11;;G06V10/82,antiSeed
144-882-822-314-623,"A DEVICE AND A METHOD FOR FORMING A FERROELECTRIC CAPACITOR DEVICE A ferroelectric capacitor device, such as an FeRAM device is formed by forming a substrate extending in a first plane and comprising a number of layers of material, forming a hard mask layer on the substrate and forming a first layer of a first material on the hard mask layer. The hard mask shape is then defined by etching the hard mask layer. A second layer of the first material is deposited on the etched hard mask layer. The deposited second layer has one or more side surfaces extending substantially perpendicular to the plane of the substrate. The second layer and the number of layers forming the substrate are then etched to shape the ferroelectric capacitor device.",,H01L28/60;;H01L21/0337;;H01L21/31144;;H01L21/32139;;H01L28/55;;H01L28/60;;H01L21/0337;;H01L21/31144;;H01L21/32139;;H01L28/55;;H01L21/02;;H01L21/033;;H01L21/311;;H01L21/3213,antiSeed
180-005-802-271-495,"PROCESS FOR ACID DEHYDRATION OF SUGAR ALCOHOLS A process is described for the acid-catalyzed dehydration of a sugar alcohol, wherein the catalyst comprises a water-tolerant Lewis acid. In particular embodiments, the catalyst comprises a homogeneous water-tolerant Lewis acid, especially a homogeneous Lewis acid selected from the group consisting of bismuth (III) triflate, gallium (III) triflate, scandium (III) triflate, aluminum triflate, tin (II) triflate and indium (III) triflate. Such catalysts are effective for dehydrating both of sorbitol and the 1,4-sorbitan dehydration precursor of isosorbide, and bismuth (III) triflate particularly is beneficial for dehydrating mannitol to isomannide.",,C07D493/04;;C07D493/04;;C12G3/08;;C13K13/00,antiSeed
120-367-048-832-263,"CLASSIFYING AMYLOIDOSIS This document provides methods and materials related to determining the identity of amyloid polypeptides in biological samples. For examples, methods and materials for identifying an amyloid polypeptide present in a fat aspirate are provided herein.",,G01N33/6896;;G01N2333/4709;;G01N2333/76;;G01N2800/2821;;G01N33/6896;;G01N2333/4709;;G01N2333/76;;G01N2800/2821;;C12Q1/37,antiSeed
193-994-680-607-992,"Method and system for evaluating blood vessel A method and system for evaluating physiological properties of a segment of blood vessel is provided. The method includes: acquiring a first measurement and a second measurement respectively at the first point and the second point; obtaining a transfer function configured to produce an output given an input, using the first measurement and the second measurement as the input and the output respectively; and determining the physiological properties of the section of the blood vessel based on the transfer function. The transfer function can be a velocity transfer function based on the blood velocity waveforms, or can be a pressure transfer function based on the blood pressure waveforms. The method and system can be used to non-invasively diagnose PH, COPD, and PA impedance in a pulmonary artery, and to detect a stenosis in a coronary artery.",,A61B5/02007;;A61B5/02108;;A61B5/0215;;A61B5/022;;A61B5/0263;;A61B5/085;;A61B5/681;;A61B5/6852;;A61B5/6876;;A61B5/7225;;A61B5/7246;;A61B5/7282;;A61B8/0891;;A61B8/488;;A61B8/5223;;A61B5/02007;;A61B5/02108;;A61B5/0215;;A61B5/022;;A61B5/0263;;A61B5/085;;A61B5/681;;A61B5/6852;;A61B5/6876;;A61B5/7225;;A61B5/7246;;A61B5/7282;;A61B8/0891;;A61B8/488;;A61B8/5223;;A61B2503/40;;A61B5/02;;A61B5/00;;A61B5/021;;A61B5/0215;;A61B5/022;;A61B5/026;;A61B5/085;;A61B8/08,antiSeed
172-081-612-591-935,"Dielectric materials, capacitors and memory arrays Some embodiments include dielectric material having a first region containing HfO and having a second region containing ZrO, where the chemical formulas indicate primary constituents rather than specific stoichiometries. The first region contains substantially no Zr, and the second region contains substantially no Hf. Some embodiments include capacitors having a first electrode, a second electrode, and a dielectric material between the first and second electrodes. The dielectric material includes one or more first regions and one or more second regions. The first region(s) contain(s) Hf and substantially no Zr. The second region(s) contain(s) Zr and substantially no Hf. Some embodiments include memory arrays.",,H01L28/40;;H01L28/90;;H10B12/30;;H01L28/75;;H10B12/30;;H01L28/90;;H01L28/75;;H10B12/30;;H01L28/40;;H01L28/56;;H01L28/55;;H10B12/00,antiSeed
178-081-876-158-754,"WATERMARK SYSTEM A method for examining an electronic representation of an item for a watermark, the method including examining at least a first electronic representation of an item for a watermark in accordance with a first watermark definition, receiving a signal indicating that a second watermark definition is to be used for examining electronic representations, and examining at least a second electronic representation of an item for a watermark in accordance with the second watermark definition. Related apparatus and methods are also provided.",,G11B20/00884;;G06F21/10;;G06F21/16;;G06T1/0021;;G06T1/0071;;G06T2201/0064;;G11B20/00086;;G11B20/00913;;H04N1/32288;;H04N1/32304;;H04N5/913;;H04N7/162;;H04N21/4325;;H04N21/8358;;H04N2005/91335;;G11B20/00884;;G06F21/10;;G06F21/16;;G06T1/0021;;G06T1/0071;;G06T2201/0064;;G11B20/00086;;G11B20/00913;;H04N1/32288;;H04N1/32304;;H04N5/913;;H04N7/162;;H04N21/4325;;H04N21/8358;;H04N2005/91335;;G06T1/00;;G11B20/00;;H04N5/913;;H04N7/16;;H04N21/432;;H04N21/8358,antiSeed
070-737-260-655-747,"IMAGE PROCESSING SYSTEM, IMAGE PROCESSING APPARATUS AND IMAGE PROCESSING METHOD An image processing system includes an image source apparatus, an image processing apparatus and a target apparatus. The image processing apparatus includes an image capturing unit, a mode determining unit and an image compression unit. The image capturing unit captures an image provided by the image source apparatus and divides it into blocks. The mode determining unit, coupled to the image capturing unit, includes compression modes. The mode determining unit receives a first block of the blocks, and a classification model in the mode determining unit analyzes the first block, and based on the analysis result, selects a first compression mode for the first block from the compression modes. The image compression unit, coupled to the image capturing unit and the mode determining unit, compresses the first block into a first compressed block according to the first compression mode and transmits the first compressed block to the target apparatus.",,H04N19/103;;H04N19/119;;H04N19/176;;H04N19/103;;H04N19/136;;H04N19/176;;H04N1/64;;H04N19/176;;H04N19/136;;H04N19/103;;H04N23/80;;H04N5/232;;H04N19/103;;H04N19/136;;H04N19/176,antiSeed
157-272-846-222-209,"METHODS AND A SYSTEM FOR SELF-CHECKOUT PROCESSING An Artificial Intelligence (AI) trained item image identifier identifies item identifiers, item descriptions, item information, and item pricing from item images captured from a mobile self-checkout manager on a mobile device. The item identifiers are automatically placed in a cart. Payment for checkout is processed through the mobile self-checkout manager and a receipt is provided for viewing on the mobile device. The receipt is shown on the display of the mobile device when existing a retail establishment for any auditing of the transaction with the establishment.",,G06Q20/322;;A47F9/048;;G06Q20/208;;G06Q20/3276;;G06V10/255;;G06V10/751;;G06V20/20;;G07G1/0036;;G06Q20/322;;A47F9/048;;G06K7/1417;;G06Q20/208;;G06Q20/3223;;G06V10/255;;G06V10/751;;G06V20/20;;A47F9/04;;G06K7/14;;G06K9/00;;G06Q20/20;;G06Q20/32,antiSeed
138-977-403-493-457,"SHAPE MEMORY BASED ACTUATOR The actuator comprises a strand (10a, 10b, 10c, 10d, 10e, 10f) of shape memory material having a length that is variable between a first length corresponding to an undeformed state and a second length corresponding to a state of lengthwise deformation. The strand is arranged to return to the undeformed state when it is heated to a predetermined temperature. The strand comprises a fixed end and a mobile end arranged to move between a first and a second position when the variable length of the SMM strand changes. The actuator further comprises a heating wire coiled around the strand for heating the strand, the coiled heating wire forming a circular helix, the uniform slope of which is selected so as to avoid any substantial change of the arc length of the circular helix caused by the strand changing its length.",,F03G7/065;;F03G7/065;;F03G7/065;;F03G7/065;;F03G7/0614;;F05B2250/25;;F05B2260/231;;F05B2280/10304;;F05B2280/10723;;F05B2280/1073;;F05B2280/5006;;F03G7/06,antiSeed
089-766-666-667-708,"BIOLOGICALLY ACTIVE MOLECULES A peptide having primary structural homology to a continuous sequence of amino acid residues of bovine growth hormone in the region spanning positions 1 to 18, or positions 55 to 72, or positions 97-110 or positions 122-138 thereof or antigenically equivalent peptides thereto or salts thereof. The peptide is preferably selected from the following peptides: (a) 122-138; (b) 119-131; (c) 130-143; (d) 123-137; (e) 133-146, wherein each may be bovine, ovine, porcine, avian or salmon, or salts of any of these. The peptide may be administered to vertebrates in antigenic formulations in order to enhance growth or (in mammals) lactation.",,G01N33/74;;A61K38/00;;C07K14/61;;C07K7/00;;A01K67/027;;A61K38/00;;A61K38/27;;A61K39/00;;C07K7/08;;C07K7/23;;C07K14/00;;C07K14/52;;C07K14/54;;C07K14/545;;C07K14/575;;C07K14/61;;C07K14/76;;C07K16/00;;C07K19/00;;C12P21/02;;G01N33/53;;G01N33/74,antiSeed
127-408-962-570-296,"Assay for ABCA1 This invention relates to novel methods of measuring the activity and/or levels of ABCA1 protein, including the use of acceptors of ABCA1 substrates, as well as methods involving the measurement of ABCA1 mRNA and protein levels.",,G01N33/68;;G01N33/92;;G01N33/68;;G01N33/92;;C12N15/09;;C12Q1/02;;C12Q1/60;;C12Q1/68;;G01N33/68;;G01N33/92,antiSeed
073-866-978-338-601,"Zeolites with hierarchical porosity The present invention concerns zeolites with hierarchical porosity having a molar ratio Si/Al of between 1 and 1.4, inclusive, of which the average diameter, as a number, is between 0.1 μm and 20 μm, having controlled and optimized crystallinity, and having mesoporosity such that the mesoporous outer surface area is between 40 m2·g−1 and 400 m2·g−1. The present invention also concerns the method for preparing said zeolites with hierarchical porosity.",,C01B39/145;;C01B39/20;;C01B39/22;;C01B39/46;;C01P2002/72;;C01P2004/04;;C01P2004/61;;C01P2004/62;;C01P2006/12;;C01P2006/14;;C01P2006/17;;C01B39/145;;C01B39/46;;C01B39/20;;C01B39/22;;C01B39/46;;C01B39/20;;C01B39/145;;C01B39/22;;C01P2002/72;;C01P2004/04;;C01P2004/61;;C01P2004/62;;C01P2006/12;;C01P2006/14;;C01P2006/17;;B32B5/16;;C01B39/14;;C01B39/20;;C01B39/22;;C01B39/46,antiSeed
120-643-780-194-977,"PLACING OF SUPERHARD MATERIAL The present invention relates to a method of placing particles of superhard material on a surface in a random or predetermined pattern, the method including the step of rendering all of or a portion of the surface predisposed to receive particles of superhard material. The invention further relates to a tool including a surface having superhard particles placed in a random or predetermined pattern according to the method.",,B24D18/00;;B24D2203/00;;B24D18/00,antiSeed
037-518-830-921-757,"CLOUD-BASED CYBER SHOPPING MALL SYSTEM A cloud-based cyber shopping mall system is provided. The cloud-based cyber shopping mall system includes a cloud-based server module, a scene movement module, a product introduction module, a customer service module, a shopping cart module, a style change module, and an exhibition area switching module. The cloud-based server module includes a cloud-based database and a cloud-based shopping mall webpage. Through the scene movement module, the product introduction module, the customer service module, and the shopping cart module, a user can click on related options adjacent to any product viewed on the cloud-based shopping mall webpage to view an introduction of the product, contact the customer service, and place an order. Through the style change module, the user can change a style of a three-dimensional product model on the cloud-based shopping mall webpage.",,G06Q30/0643;;G06F3/04815;;G06F3/04817;;G06Q30/0643;;G06N20/00;;G06Q30/0633;;G06Q30/06;;G06N20/00,antiSeed
027-065-236-511-569,"Phosphor, method of producing the same, and light emitting apparatus There are provided a phosphor which is a divalent europium-activated oxynitride phosphor substantially represented by General formula (A): EuaSibAlcOdNe, a divalent europium-activated oxynitride phosphor substantially represented by General formula (B): MIfEugSihAlkOmNn or a divalent europium-activated nitride phosphor substantially represented by General formula (C): (MII1-pEup)MIIISiN3, having a reflectance of light emission in a longer wavelength region of visible light than a peak wavelength of 95% or larger, and a method of producing such phosphor; a nitride phosphor and an oxynitride phosphor which emit light efficiently and stably by the light having a wavelength ranging from 430 to 480 nm from a semiconductor light emitting device by means of a light emitting apparatus using such phosphor, and a producing method of such phosphor; and a light emitting apparatus having stable characteristics and realizing high efficiency.",,C09K11/7728;;B82Y30/00;;C01B21/0602;;C01B21/0821;;C01B21/0826;;C01P2002/52;;C01P2004/61;;C01P2004/62;;C01P2004/64;;C01P2006/60;;C04B35/581;;C04B35/584;;C04B35/597;;C04B35/6262;;C04B35/62807;;C04B2235/3208;;C04B2235/3224;;C04B2235/3418;;C04B2235/3852;;C04B2235/3865;;C04B2235/3873;;C04B2235/442;;C04B2235/5454;;C04B2235/766;;C04B2235/767;;C09K11/0883;;C09K11/77348;;F21K9/64;;H01L2224/48247;;H01L2224/48257;;H01L2224/73265;;C09K11/7728;;B82Y30/00;;C01B21/0602;;C01B21/0821;;C01B21/0826;;C01P2002/52;;C01P2004/61;;C01P2004/62;;C01P2004/64;;C01P2006/60;;C04B35/581;;C04B35/584;;C04B35/597;;C04B35/6262;;C04B35/62807;;C04B2235/3208;;C04B2235/3224;;C04B2235/3418;;C04B2235/3852;;C04B2235/3865;;C04B2235/3873;;C04B2235/442;;C04B2235/5454;;C04B2235/766;;C04B2235/767;;C09K11/0883;;C09K11/77348;;F21K9/64;;G02F1/1336;;H01L33/32;;H01L33/502;;H01L33/504;;H01L33/507;;H01L2224/48247;;H01L2224/48257;;H01L2224/73265;;C09K11/77;;B82Y30/00;;C01B21/06;;C01B21/082;;C04B35/581;;C04B35/584;;C04B35/597;;C04B35/626;;C04B35/628;;C09K11/08;;F21K9/64;;G02F1/1335;;H01L33/32;;H01L33/50;;H01L33/56,antiSeed
100-860-740-446-821,"SYSTEMS AND METHODS FOR REGULATING MEMORY UTILIZATION FOR COPROCESSORS Systems and methods for regulating memory utilization for coprocessors are provided. In one embodiment, a computing system comprises: a processor; a compute processor configured to execute one or more kernels; a memory coupled to the processor and the compute processor. The system is configured to: allocate at least one task memory transaction quota to at least a first set of tasks executed on a first core of the processor; allocate at least one compute processor memory transaction quota for executing the kernels on the compute processor; execute within a first timing window iteration the first set of tasks and the kernels, wherein the kernels are executed during the first timing window iteration until the compute memory transaction quota is depleted; and regulate a rate of memory transaction access by the one or more kernels to the memory when the first set of tasks are executing on the processor.",,G06F9/4887;;Y02D10/00;;G06F9/467;;G06F9/5016;;G06F9/5038;;G06N3/04;;G06F9/50;;G06F9/46;;G06N3/04,antiSeed
144-604-452-624-746,CHARGE SYSTEM FOR DESTROYING CHIPS ON A CIRCUIT BOARD AND METHOD FOR DESTROYING CHIPS ON A CIRCUIT BOARD A charge system for destroying chips on a circuit board is provided. The charge system has a first substrate having a number of recesses formed therein with each of the recesses having a housing disposed therein. A high density charge is disposed within the housing. A number of recesses are formed within the high density charge. A number of low density charges are disposed within each of the recesses formed within the high density charge. A second substrate is located proximate to the first substrate. The low density charge and the high density charge are structured to destroy the second substrate after ignition. A method of destroying chips is also provided.,,F42D3/00;;F42B3/00;;F42B3/006;;F42B3/10;;H01L23/573;;H01L2924/0002;;H05K1/0275;;H05K1/185;;H05K2203/178;;F42D3/00;;F42B3/00;;F42B3/006;;F42B3/10;;H01L23/573;;H01L2924/0002;;H05K1/0275;;H05K1/185;;H05K2203/178;;H01H37/76,antiSeed
140-918-971-476-497,"AUTOMATED BUG FIXING Disclosed is a system for removing bugs present in a software code. A determination module determines a usage pattern of a software code by using an Artificial Neural Network (ANN) technique. A comparison module compares the usage pattern with a set of pre-stored usage patterns of software applications similar to the software code. An execution module executes a set of test suites, on the software code, associated to at least one software application of the software applications, when a usage pattern of the at least one software application is matched with the usage pattern of the software code. An identification module identifies a code snippet comprising the bug. A recommendation module recommends a code patch, corresponding to the code snippet, from a ranked list of code patches determined by a Deep RNN technique. Further, a replacement module replaces the code patch with the code snippet thereby removing the bug.",,G06N3/08;;G06F11/3612;;G06F11/3636;;G06F11/3688;;G06N3/044;;G06F11/3636;;G06F8/65;;G06F11/3612;;G06F11/3688;;G06N3/08;;G06F11/36;;G06F8/65;;G06N3/08,antiSeed
067-895-378-968-808,"HIGH-SILICA AFX FRAMEWORK TYPE ZEOLITES An AFX framework type zeolite having a SiO2/Al2O3 molar ratio of greater than 50 is disclosed. The high-silica AFX framework type zeolite is synthesized from a reaction mixture having high silica and low hydroxide concentrations in the presence of an organic structure directing agent comprising 1,3-bis(1-adamantyl)imidazolium cations.",,C01B39/48;;B01D53/8628;;B01D53/9418;;B01D2251/206;;B01D2251/2062;;B01D2251/2067;;B01D2251/208;;B01D2255/50;;B01D2255/92;;B01D2255/9205;;B01J29/70;;B01J29/74;;C01B39/026;;Y02C20/10;;C01B39/48;;B01D53/8628;;B01D53/9418;;B01D2255/50;;B01D2257/402;;B01D2257/404;;B01J29/70;;C01B39/48;;B01D53/86;;B01J29/70;;C01B39/02,antiSeed
067-043-326-720-405,"HETEROSTRUCTURE AND LIGHT-EMITTING DEVICE EMPLOYING THE SAME Heterostructures containing one or more sheets of positive charge, or alternately stacked AlGaN barriers and AlGaN wells with specified thickness are provided. Also provided are multiple quantum well structures and p-type contacts. The heterostructures, the multiple quantum well structures and the p-type contacts can be used in light emitting devices and photodetectors.",,H01L31/035263;;H01L31/03042;;H01L31/03048;;H01L33/06;;H01L33/325;;H01L33/325;;H01L31/03042;;H01L31/03048;;H01L31/035236;;H01L31/102;;H01L33/06;;H01L33/32;;H01L31/0304;;H01L31/0352;;H01L31/102;;H01L33/06,antiSeed
193-239-408-535-580,CHILLER SYSTEM AND METHOD OF OPERATING THE SAME ,,F24F5/001;;F04D27/001;;F04D27/0253;;F04D27/0261;;F24F11/38;;F24F11/61;;F24F11/64;;F24F13/24;;F24F2013/247;;F24F2140/20;;F25B1/00;;F25B49/022;;F25B2500/12;;F25B2500/13;;F25B2600/025;;F25B49/025;;F04D27/001;;F04D27/0207;;F04D27/0238;;F04D27/0261;;F05D2260/601;;F05D2270/301;;F05D2270/303;;F05D2270/309;;F05D2270/335;;F25B2600/0251;;F25B2600/0253;;F25B2600/23;;F25B2700/151;;F25B2700/171;;F25B2700/1931;;F25B2700/1933;;F25B2700/21151;;F25B2700/21152;;Y02B30/70;;F25B1/053;;F04D27/001;;F04D27/0261;;F24F11/63;;F25B9/08;;F25B49/022;;F25B2600/0253;;F25B2700/151;;F25B2700/171;;F25B2700/21;;G06N20/00;;F25B49/022;;F25B41/20;;F25B49/025;;F25B2400/13;;F25B2500/19;;F25B2600/2501;;F25B2600/2513;;F25B2700/1931;;F25B49/02;;F04D27/00;;F04D27/02,antiSeed
038-843-049-876-623,"Apparatus for measuring an AC electrical parameter of a device. The apparatus for measuring an AC electrical parameter of a device (3) with DC bias applied to the device (3) during measurement includes a control means (13, 18) coupled to sense the bias voltage across the device (3) and to regulate the bias voltage to a desired value. The apparatus includes a high bandwidth, high frequency current sensing amplifier (4, 5) for pulling a terminal (A2) of the device (3) to ground. Redesign of the current sensing amplifier for improved DC performance is avoided by having the control means (13, 18) change the bias voltage on the other terminal (A1) of the device (3) if the potential at the first terminal (A2) departs from virtual ground because of limited DC performance of the current sensing amplifier (4, 5).",,G01R27/26;;G01R27/26;;G01R27/02;;G01R27/26,antiSeed
132-560-039-017-849,"MOTOR CYCLE To provide a motorcycle in which a distinction between a main harness and ABS pipes can be easily made to enhance flexibility of packaging design of the motorcycle and to facilitate operations for assembly and piping, thereby improving productivity of the motorcycle. A main harness 50 for supplying electric power from a battery 61 to multiple electric components 62 to 67 is arranged on one side in a right-to-left direction of a vehicle 10, and ABS pipes 101, 102 and 106 for transmitting a hydraulic pressure to a brake caliper 74 are arranged on the other side in the right-to-left direction of the vehicle 10.",,B60T8/3225;;B60T8/3685;;B60Y2200/12;;B62J11/19;;B62K11/04;;B62K19/38;;B62K19/38;;B60T8/34;;B62L3/02;;B60T8/3225;;B60T8/3685;;B60Y2200/12;;B62J11/19;;B62K11/04;;B62K19/30;;B62K19/38;;B62K19/30;;B62J11/19,antiSeed
064-521-519-521-271,"Multibase bi-CMOS logic circuit family. A multi base 2 input Bi-CMOS NAND circuit (30) is provided wherein an output node OUT connected to an output terminal (33) is coupled between pull up (31) and pull down (32) blocks. According to the present invention, the pull up block (31) is comprised of 2 identical basic cells, each comprised of a CMOS inverter (C31, C32) driving a NPN pull up transistor (T31, T32) mounted as an emitter follower. Logic signals (A31, A32) are applied on the inputs of the inverters (C31, C32), and the inverted signal (A31, A32) is available at the emitter of the emitter follower which corresponds to the output of the cell. All emitters are tied altogether to perform an OR function and are connected to said output terminal (33). As standard, the pull down block (32) includes a logic stack (34) is comprised of 2 FETS (F31, F32) serially connected between said output node OUT and a discharge device such as a feedback NFET (Z), the gate of which is connected to said output node OUT. These 2 FETS are driving a NPN pull down transistor (T), the collector of which is also connected to the output node OUT.",,H03K19/013;;H03K19/01707;;H03K19/09448;;H03K19/215;;H03K19/013;;H03K19/01707;;H03K19/09448;;H03K19/215;;H03K19/08;;H03K19/013;;H03K19/017;;H03K19/0944;;H03K19/21,antiSeed
138-320-795-423-522,Estimating the efficacy of a mathematical model of system behaviour Estimating the overall efficacy of a mathematical model of system behavior involves providing a template representing factors that affect the overall efficacy of the mathematical model. A Bayesian Belief Network (BBN) having nodes based on the factors of the template is created and the BBN is used to obtain an estimate of the overall efficacy of the mathematical model of system behavior.,,G06N7/01;;G06N7/01;;G06N5/00,antiSeed
106-636-342-333-68X,"WELDING METHOD In a Gas Tungsten Arc or Gas Metal Arc welding method for austenitic steel that does not contain Ti or Al in a respective quantity of more than about 0.2% by weight, a welding additive containing Ti and/or Al is used in conjunction with a welding gas that contains nitrogen.",,B23K9/173;;B23K9/167;;B23K9/23;;B23K35/383;;B23K9/173;;B23K9/167;;B23K9/23;;B23K35/383;;B23K35/22;;B23K9/167;;B23K9/173,antiSeed
121-770-143-044-536,"Carry Selecting system type adder An adder including a first exclusive OR device, a second exclusive OR device for receiving an output of the first exclusive OR device and a generating signal G(i-1), exclusive ORing the output result of the first exclusive OR device and the generating signal G(i-1), and outputting the calculated result as a sum Si0, and a third exclusive OR device for receiving an output of the second exclusive OR device and a propagating signal P(i-1), exclusive ORing the output result of the second exclusive OR device and the propagating signal P(i-1), and outputting the calculated result as a sum Si1, whereby the amount of hardware and power consumption of the adder used in a carry selecting system is reduced.",,G06F7/508;;G06F7/507;;G06F2207/5063;;G06F7/508;;G06F7/507;;G06F2207/5063;;G06F7/50;;G06F7/507;;G06F7/508,antiSeed
018-806-443-413-119,CATHODE AND ELECTROLYSIS ,,C25B11/00;;C25B11/046;;C25B1/46;;C25B11/02;;C25B11/00;;C25B11/02;;C25B1/46;;C25B11/00;;C25B11/04;;C25B11/06,antiSeed
157-032-166-383-532,METHOD FOR PRODUCING A METALLIC SURFACE LAYER ON A WORKPIECE ,,C23C4/18;;C23C4/02;;C23C4/02;;C23C4/18,antiSeed
154-316-468-065-21X,"CAR T therapy through uses of co-stimulation The present disclosure relates to compositions and methods for enhancing CAR T therapy through uses of co-stimulation. Some embodiments relate to an isolated nucleic acid sequence encoding a chimeric antigen receptor (CAR) and an agent associated with a co-stimulatory molecule, the CAR comprising an intracellular domain of a costimulatory molecule.",,C07K16/2803;;C07K14/7051;;C12N5/0636;;C12N5/0646;;C12N5/0639;;A61P35/00;;C07K2319/03;;C07K2319/33;;C12N2510/00;;A61K39/4611;;A61K39/464412;;A61K39/4631;;A61K38/00;;C07K2319/03;;C07K14/7051;;C07K14/70521;;C07K14/70532;;C07K14/70575;;C07K14/70578;;C07K2319/33;;C07K2317/622;;C07K16/2803;;C07K2317/24;;C07K2317/73;;C12N5/0636;;C12N2510/00;;A61K39/464412;;A61K39/4631;;C12N5/0646;;A61K39/4611;;C12N5/0639;;C07K16/2803;;C07K2317/73;;C07K14/70578;;C07K14/70521;;C07K14/7051;;C07K14/70532;;C07K2319/03;;C07K2319/33;;C07K2317/55;;C07K2317/24;;C07K2317/622;;C07K2319/30;;A61K38/00;;C07K2319/02;;C12N2510/00;;C07K2317/76;;C12N5/0636;;C12N5/0639;;A61K39/4631;;A61K39/464412;;C12N5/0646;;A61K39/4611;;C07K14/725;;A61K35/17;;A61K38/00;;A61K39/395;;A61P35/00;;C07K14/705;;C07K16/28;;C07K16/30;;C12N5/0783,antiSeed
107-946-631-559-271,"LEAD-FREE BISMUTH GLASS An object of the present invention is to provide a lead-free bismuth glass wherein decrease of the degree of accuracy of the patterning is prevented. Specifically, the present invention provides a lead-free bismuth glass characterized in that said lead-free bismuth glass is used for an optical patterning glass material which is patterned by light irradiation and the optical-absorption coefficient to light with a wavelength of 365 nm is 300 to 3000 cm<SUP>-1</SUP>.",,C03C3/066;;C03C8/04;;C03C8/14;;C03C17/04;;C03C2218/34;;G03F7/0047;;Y10S430/106;;C03C3/072;;C03C3/074;;C03C3/066;;C03C8/04;;C03C8/14;;C03C17/04;;C03C2218/34;;G03F7/0047;;Y10S430/106;;C03C3/066;;C03C8/04;;C03C8/14;;H01J11/22;;H01J11/34;;H01J11/36;;H01J11/38;;H01J31/12,antiSeed
