Lens ID,Combined,Keyphrases,Classifications,Category
061-621-155-584-309,"MINERAL WOOL PRODUCT AND MANUFACTURING METHOD This invention relates to a mineral wool product (2) having a mineral wool body which is preferably shaped as a rectangular parallelepiped and which contains binder and mineral wool fibres, and has a surface layer which delimits the mineral wool body and contains binder and mineral wool fibres, as well as a method and a device for producing such mineral wool products (2), the mineral wool product (2) being provided in a surface zone at least on one side of the mineral wool body surface, directly in and/or under the surface layer (22) and/or by means of imparting a structure to the surface layer (22), with a mark (20), the mark (20) being introduced into the surface zone of the mineral wool body before and/or during complete curing of the binder, so that when the mineral fibres crosslink under the influence of the binder, the mark is connected firmly with the mineral wool body.",,B32B19/06;;D04H1/4209;;D04H1/58;;D04H13/00;;E04B1/7662;;E04B1/78;;E04B2001/741;;B32B19/06;;D04H13/00;;E04B1/74;;E04B1/76;;E04B1/78,mineralTextiles
099-426-750-892-328,COVER GLASS AND A MANUFACTURING METHOD THEREOF USING GLASS WOOL A method of manufacturing a cover glass is provided. The method comprises providing a glass base; forming a glass support portion by printing glass onto the glass base; and applying glass wool onto the glass support portion.,,C03B19/00;;B33Y10/00;;C03C17/02;;B29C70/76;;B33Y40/20;;B33Y80/00;;C03B19/02;;C03B23/0302;;C03B23/20;;C03C2218/119;;C03C17/02;;B24B7/24;;C03C17/002;;C03C21/002;;C03C2218/119;;G02F1/133308;;G02F1/133331;;H10K71/00;;C03B19/01;;B33Y10/00;;B33Y80/00;;C03B23/03;;C03C21/002;;C03B19/01;;B33Y10/00;;B33Y80/00;;C03B23/03;;C03C21/00,mineralTextiles
123-007-962-252-99X,"Inorganic textile fiber material used as a replacement for spring mats in I.C. engine exhaust gas converters is produced from high-temperature resistant high textile aluminum oxide-modified silicic acid stacked fibers Inorganic textile fiber material is a fabric or needle punched fabric produced from high-temperature resistant high textile Al2O3-modified silicic acid stacked fibers. The material has the following properties: a crude density of 60-350, preferably 80-180 kg/m<3>, a thickness of 1-30, preferably 3-10 mm, and a compression behavior for pressures up to 2 MPa of 10-95%, preferably 10-50%. An Independent claim is also included for an I.C. engine exhaust gas converter containing a ceramic body in a housing. The ceramic body is surrounded by the inorganic textile material and fixed by this in the housing.",,F01N3/2835;;C03C13/00;;C03C13/005;;B01D53/94;;C03C13/00;;F01N3/28,mineralTextiles
141-610-730-777-34X,"METHOD FOR RECYCLING MINERAL WOOL MATERIAL A method for recycling mineral wool material (10), comprising fragmentizing the mineral wool material (10) for obtaining a fragmentised mineral wool material (20), wetting the fragmentised mineral wool (20) material with a liquid (22) comprising alkaline activators for obtaining a wetted mineral wool material (30), removing excess liquid (31; 3T) from the wetted mineral wool material (30) for obtaining a semi-dried mineral wool material (40), moulding the semi-dried mineral wool material (40) into a tile shaped element (1), and curing the tile shaped element (1).",,B09B3/21;;B09B3/21,mineralTextiles
169-517-901-073-452,"Glass fiber and glass fiber composite material The invention provides a glass fiber. The glass fiber comprises 42-48wt% of SiO2, 2-8wt% of Al2O3, 15-25wt% of B2O3, 3-8wt% of CaO, 1-4wt% of MgO, 0.5-3wt% of TiO2, 8-15wt% of ZnO, 5-12wt% of Na2O, 1-5wt% of Li2O, and 1-30wt% of B2O3 and Na2O. The softening point of the glass fiber containing the components is not higher than 600 DEG C, the melting temperature is low, and the glass fiber can be quickly softened and melted at a high temperature. When the glass fiber is used for the glass fiber composite material, the glass fiber is quickly melted at a high temperature, a candlewick effect is avoided, and the combustion of organic materials is restrained, so that the glass fiber composite material has the flame-retardant effect. In addition, the glass fiber is small in preparation difficulty, low in production cost, good in mechanical property and good in stability, and the glass fiber can satisfy the requirements for the strength and the service life of the glass fiber composite material.",,C03C13/00;;C03C3/093;;C03C13/00;;C03C13/00,mineralTextiles
046-837-197-078-032,"GLASS-COATED METALLIC FILAMENT CABLES FOR USE IN ELECTRICAL HEATABLE TEXTILES The present invention provides a heating element with electrically insulated metallic filaments wherein those metallic filaments have a diameter of 2 to 200 mum, each metallic filament is separately electrically insulated and the electric insulation is a continuous and coherent glass coating. This provides thus a product which is very corrosion and oxidation resistant and has a high cut resistance. The high cut resistance makes it highly suitable for being sewn in textiles, e.g. in car seating. A further advantage of the invention is the small dimensions of the material used which make it more flexible thereby increasing the wear resistance and also increasing the flexibility for use, e.g. weaving, knitting or braiding the product into textile products. The metallic filaments can be of a metal with a specific electrical resistance between 17 and 2000 Omega.mm2/km. Preferably, a specific electrical resistance between 17 and 200 Omega.mm2/km, even more preferably, a specific electrical resistance between 17 and 100 Omega.mm2/km.",,H05B3/56;;H05B3/342;;H05B2203/017;;H05B2203/029;;H05B2203/033;;H05B2203/036;;H05B3/56;;H05B3/342;;H05B2203/017;;H05B2203/029;;H05B2203/033;;H05B2203/036;;H05B3/56,mineralTextiles
047-908-806-497-323,"Preparation process of basalt fiber knitted fabric The invention relates to the technical field of textile processing, in particular to a preparation process of basalt fiber knitted fabric. The preparation process of the basalt fiber knitted fabric comprises the following steps of S1, selecting raw materials; S2, raw material treatment; S3, carrying out blending processing treatment; S4, yarn steaming treatment; S5, antistatic treatment; S6, parting and weaving; and S7, dyeing treatment. According to the preparation process of the basalt fiber knitted fabric, basalt fibers are added in the cotton fiber manufacturing process, so that on one hand, the bending strength and corrosion resistance of the cotton fibers are improved; on the other hand, the fireproof performance of the cotton fiber is improved; and the whole basalt fiber knitted fabric is greatly improved in the preparation process, so that the performance of a basalt fiber knitted fabric product is greatly improved.",,D04B1/14;;C03C25/007;;C03C25/66;;D02G3/04;;D02G3/443;;D04B21/00;;D06B19/00;;D06C7/02;;D10B2101/00;;D10B2201/02;;D04B1/14;;C03C25/007;;C03C25/66;;D02G3/04;;D02G3/44;;D04B21/00;;D06B19/00;;D06C7/02,mineralTextiles
092-099-540-746-760,"LAMINAR TEXTILE MATERIAL FOR A BATTERY ELECTRODE The invention relates to a laminar textile material for covering a pasty active mass on a battery electrode. The invention further relates to a battery electrode having such a material, to a battery, and to a method for producing battery electrodes. Potential improvements of lead batteries are disclosed that are more practical than previously known solutions, and that stabilize the pasty active mass on the battery electrodes. A laminar textile materiel is disclosed to this end, comprising glass fibers and fibers made of a thermoplastic plastic, e.g. polyester.",,H01M4/16;;H01M4/20;;H01M4/22;;H01M10/06;;H01M50/414;;H01M50/437;;Y02E60/10;;Y10T29/49115;;Y10T428/298;;H01M50/44;;H01M4/14;;H01M4/16;;H01M4/20;;H01M4/22;;H01M4/38;;H01M4/56;;H01M4/73;;H01M10/06;;H01M10/08;;H01M50/414;;H01M50/437;;H01M50/46;;H01M2004/027;;H01M2220/20;;H01M2300/0011;;Y10T29/49115;;Y10T428/298;;H01M4/14;;D02G3/00;;H01M4/20;;H01M4/56;;H01M10/08;;H01M50/414;;H01M50/437,mineralTextiles
136-664-624-743-034,"Phosphated asbestos fibers There is disclosed chemically modified chrysotile asbestos fibers, more particularly phosphated asbestos fibers containing from 0.5 to 5% by weight of phosphate groups and heat treated phosphated asbestos fibers, both of which have an infrared spectrum which exhibits substantially no absorption within the range of 954-1080 cm-1. The novel phosphated asbestos fibers are characterized by reduced haemolytic and cytotoxic activities.",,C04B20/1055;;C03C25/42;;Y10T428/31652;;C04B20/1055;;C03C25/42;;Y10T428/31652;;C03C25/42;;C04B20/10,mineralTextiles
146-402-118-226-301,Glass compositions and their fibers We disclose glass compositions having an index of refraction of about 1.550 in the fiber form. Textile glass fibers formed from these glass compositions are especially useful for the reinforcement of clear plastics.,,C03C3/087;;C03C3/078;;C03C13/00;;C03C3/087;;C03C3/078;;C03C13/00;;C03C3/078;;C03C3/087;;C03C13/00,mineralTextiles
161-120-188-551-431,"Environment-friendly ceramic waste made textile ceramic eyelet The invention discloses an environment-friendly ceramic waste made textile ceramic eyelet, which is prepared from the following raw materials by weight part: 70-85 of alumina, 2-4 of unglazed waste ceramic processed sand, 0.1-0.3 of chlorinated polyethylene wax, 1-3 of gypsum fiber, 3-5 of magnesium borate whisker, 1-2 of polyethylene wax, 2-4 of ceramic waste material, 4-8 of silicon carbide, 1-2 of di-iso-decylphthalate, 0.2-0.4 of propylene glycol, 0.2-0.5 of tristearin, 0.1-0.2 of dimethyl succinate, 0.2-0.4 of triethanolamine, 1-2 of konjac gum, and 8-15 of deionized water.",,;;C04B35/10;;B09B3/00;;C04B35/622;;C04B41/87,mineralTextiles
176-966-715-102-659,"Protective clothing fabric capable of generating air heat insulation layer The utility model relates to the technical field of protective clothing fabrics, and discloses a protective clothing fabric capable of generating an air heat insulation layer, which comprises an aromatic polyamide fiber fabric, the air heat insulation layer is arranged on the lower layer of the aromatic polyamide fiber fabric, and asbestos fiber textile is arranged below the air heat insulation layer. Flame-retardant crude fibers are assembled in the air heat insulation layer, aromatic polyamide fiber fabric is fixedly assembled at one ends of the flame-retardant crude fibers, asbestos fiber textile is fixedly assembled at the other ends of the flame-retardant crude fibers, and high-temperature dripping glue is arranged on the asbestos fiber textile. According to the protective clothing fabric capable of generating the air heat insulation layer, gas in the air heat insulation layer is expanded through high-temperature carbonization and high-temperature glue dripping, so that flame-retardant crude fibers in the aromatic polyamide fiber fabric and the asbestos fiber fabric are stretched to support the protective clothing, and the air heat insulation layer is formed; the problems that in the using process of an existing protective garment, too much flame-retardant cloth is arranged, heat cannot be effectively insulated, and heat dissipation of the protective garment is difficult are solved.",,;;A62B17/00;;B32B5/02;;B32B5/26;;B32B19/06;;B32B19/08;;B32B27/02;;B32B27/12;;B32B27/34;;B32B33/00,mineralTextiles
014-358-097-469-520,"CARBON-COATED CERAMIC TEXTILES A textile of ceramic fibers is stronger and more resistant to abrasion when each of its fibers has a uniform coating of elemental carbon that is substantially free from metal. That uniform coating is applied to the ceramic fibers by uniformly coating each fiber with a solution of an organic lubricious sizing material, forming a textile of the sized fibers, and heating the textile in an inert atmosphere to decompose the organic sizing to and leave a uniform coating of elemental carbon on each fiber. The uniform coating of elemental carbon on each fiber permits the ceramic textiles to be fabricated into a variety of articles such as high-temperature mittens or",,D02G3/46;;A41D31/08;;C03C25/44;;C04B30/02;;C04B35/62245;;C04B41/009;;C04B41/4584;;C04B2111/10;;D01F9/08;;D06M15/53;;A41D31/00;;C03C25/44;;C04B30/02;;C04B35/622;;C04B41/45;;D01F9/10;;D02G3/46;;D03D15/00;;D06M11/74;;D06M15/61;;D06M101/00,mineralTextiles
002-349-397-407-33X,"Basalt fiber composite bar The utility model provides a basalt fiber composite bar, which relates to the technical field of composite bars and comprises an inner core shaft and an outer sleeve, the outer sleeve is sleeved outside the inner core shaft, and the outer sleeve and the inner core shaft are made of different types of basalt fiber composite materials. The basalt fiber composite bar provided by the utility model is divided into the inner core shaft and the outer sleeve which are respectively made of different types of basalt fiber composite materials, so that the basalt fiber composite bar has the performances of the two types of basalt fiber composite materials; therefore, the defect of single performance of the basalt fiber composite bar caused by single resin is overcome, and the basalt fiber composite bar has more excellent performance.",,;;E04C5/07,mineralTextiles
052-283-930-019-875,"Heat-resistant textile based on carborane ceramic coating The invention discloses a heat-resistant textile based on a carborane ceramic coating. The heat-resistant textile comprises an aramid textile body and the carborane ceramic coating; the carborane ceramic coating is prepared by a carborane ceramic precursor; the precursor is supported by a cyclo-silazane scaffold, has a cross-linked net structure, achieves high ceramicization yield in further crosslinking, and accordingly can form a compact ceramic coating on the surface of the aramid fiber. The preparation process of the precursor is simple and convenient, reaction condition for preparation ismild, raw materials are easy to obtain, and the preparation process of the precursor is adaptable to the amplifying industrial production. The aramid textile with the coating has excellent performance of heat resistance and oxidation resistance.",,D06M15/6436;;C08G77/54;;C08G77/56;;C08G77/80;;D06M2101/36;;D06M15/643;;C08G77/54;;C08G77/56;;D06M101/36,mineralTextiles
084-325-091-564-744,"Method of printing on fibreglass A method of applying graphic images to a fibreglass surface. The graphic image is applied on an absorbent cellulose-based paper sheet. A coating of clear fibreglass resin is applied to the fibreglass surface and printed paper is then applied to the surface, before the resin has cured. A further coating of fibreglass resin is then applied on top of the paper, thus encasing it in resin.",,B44C1/105;;B41M1/30;;B44C1/105;;B41M1/30;;B41M1/30;;B44C1/10,mineralTextiles
090-902-805-978-143,"Sized woven glass fabric A sizing composition for textile glass fibers comprising a starch, a textile softener, a lubricant and 100 to 150 percent by weight of combined nonionic wetting agents based upon the weight of said lubricant. The glass fibers sized in accordance with this sizing composition has found utility in forming untwisted yarns which are to be subsequently used for the weft of a textile glass fabric.",,C03C25/321;;D03D15/267;;Y10T442/2402;;Y10T442/322;;D03D15/267;;C03C25/321;;Y10T442/2402;;Y10T442/322;;C03C25/32;;D03D15/00,mineralTextiles
093-721-767-029-583,"HIGHLY ALKALI-RESISTANT TEXTILE GLASS The invention concerns a highly alkali-resistant textile glass which can be further processed into threads/fibres by the known processing methods, whereby these fibres are preferably used as composites in the building trade. It is the purpose of the invention to develop a glass composition without fluoride-containing fluxing agents for textile glass with low processing temperatures. According to the invention, the highly alkali-resistant textile glass is characterized by containing as its main components (proportions as percentages): 60 to 65 SiO2?; 11 to 13 ZrO2?; .1 to 5 TiO2?; 0.1 to 4 Al2?O3?; 0.1 to 2 B2?O3?; 6 to 10 CaO; 1 to 4 MgO; 10 to 15 Na2?O; 0.1 to 2 K2?O. In the glass, up to three percentage proportions of CaO may be replaced by CaF2?.",,C03C13/002;;C03C13/00;;C03C13/02,mineralTextiles
097-272-275-736-585,"Insulation product from rotary and textile inorganic fibers and thermoplastic fibers A thermal and acoustical insulation product is fabricated from rotary glass fibers, thermoplastic fibers and a small quantity of textile fibers, all preferably scrap fibers, and at least one binder. The thermal and acoustical insulation product is optimal for applications, such as, duct liners, high density industrial insulation boards, and OEM insulation applications. The small amount of textile fibers enhance the mechanical strength of the insulation product.",,E04B1/74;;C03C25/24;;C03C25/26;;C04B26/02;;D04H1/04;;D04H1/4218;;D04H1/4274;;D04H1/4334;;D04H1/43835;;D04H1/43838;;D04H1/60;;E04B2001/743;;E04B2001/745;;E04B2001/746;;Y02A30/244;;Y10T442/2008;;Y10T442/25;;E04B1/74;;C03C25/24;;C03C25/26;;C04B26/02;;D04H1/04;;D04H1/4218;;D04H1/4274;;D04H1/4334;;D04H1/43835;;D04H1/43838;;D04H1/60;;E04B2001/743;;E04B2001/745;;E04B2001/746;;Y02A30/244;;Y10T442/2008;;Y10T442/25;;C03C25/24;;C03C25/26;;C04B26/02;;D04H1/00;;D04H1/04;;D04H1/4218;;D04H1/4274;;D04H1/4334;;D04H1/4382;;D04H1/60;;E04B1/74,mineralTextiles
107-845-640-735-625,"Patterned glass fiber textile Provided is a woven, patterned glass fiber textile comprised of a warp yarn having a titer in the range of from 155 to 300 tex, and a weft yarn having a titer in the range of about 68 to 660 tex. The resulting textile fabric is aesthetically pleasing, and finds excellent applicability as a wallcovering.",,D06N3/0022;;D03D15/267;;D06N7/0002;;D06N2201/082;;Y10T442/2992;;Y10T442/3179;;Y10T442/322;;Y10T442/3309;;D06N3/0022;;D03D15/267;;D06N7/0002;;D06N2201/082;;Y10T442/2992;;Y10T442/3179;;Y10T442/322;;Y10T442/3309;;D03D15/00;;D06N3/00;;D06N7/00,mineralTextiles
111-325-590-386-791,"Automatic winding device for ceramic fiber textile cotton The utility model relates to an automatic winding device for ceramic fiber textile cotton, and belongs to the technical field of ceramic fiber textile cotton. Comprising a conveying device and a rolling device, and the rolling device is arranged at the output end of the conveying device; the rolling device comprises a rotating shaft capable of moving up and down, a first power device is arranged at one end of the rotating shaft and drives the rotating shaft to rotate, and an openable clamping jaw plate corresponding to the conveying device is arranged on the rotating shaft. According to the ceramic fiber textile cotton winding device, automatic winding of ceramic fiber textile cotton is achieved, production efficiency is improved, labor intensity of workers is reduced, and allergy of the workers is avoided.",,;;B65H18/02;;B65B63/04;;B65H19/26;;B65H19/30;;B65H20/06,mineralTextiles
115-413-809-632-869,"Laminar textile material for a battery electrode The invention relates to a laminar textile material for covering a pasty active mass on a battery electrode. The invention further relates to a battery electrode having such a material, to a battery, and to a method for producing battery electrodes. Potential improvements of lead batteries are disclosed that are more practical than previously known solutions, and that stabilize the pasty active mass on the battery electrodes. A laminar textile material is disclosed to this end, comprising glass fibers and fibers made of a thermoplastic, e.g. polyester.",,H01M4/16;;H01M4/20;;H01M4/22;;H01M10/06;;Y10T428/298;;Y10T29/49115;;Y02E60/10;;H01M50/437;;H01M50/414;;Y10T428/298;;Y10T29/49115;;H01M4/16;;H01M4/20;;H01M4/22;;H01M10/06;;H01M50/44;;H01M50/46;;H01M50/414;;H01M50/437;;H01M4/14;;H01M4/38;;H01M4/56;;H01M4/73;;H01M10/08;;H01M2004/027;;H01M2220/20;;H01M2300/0011;;H01M4/02;;H01M4/14;;H01M4/16;;H01M4/20;;H01M4/22;;H01M4/38;;H01M4/56;;H01M4/73;;H01M10/06;;H01M10/08;;H01M50/414;;H01M50/437,mineralTextiles
120-620-062-864-436,"Ultraviolet-proof ceramic particle-exposed textile fabric The invention provides ultraviolet-proof ceramic particle-exposed textile fabric comprising a lower cotton cloth layer (1), a wool layer (2) and an upper cotton cloth layer (3). A basic layer (6) is composited to the lower surface of the lower cotton cloth layer. The surface of the upper cotton cloth layer (3) is covered with an anti-static layer (4) made of core-spun silk fibers. The fibers include yarns (4.1) and metal wires (4.2). The surface of the anti-static layer (4) is provided with an ultraviolet-proof layer (5). The basic layer is made of a textile which comprises a bottom layer, a middle layer and a surface layer, the bottom layer and the surface being connected into a whole via the middle layer; in the bottom layer and the surface layer, at least the surface layer is mesh fabric; ceramic particles are partially inlaid in the meshes of the mesh fabric and are partially exposed out of the mesh fabric. The ultraviolet-proof ceramic particle-exposed textile fabric is ultraviolet-proof, anti-static and radiation-resistant. With the ceramic particles partially exposed, the employed textile is good in health care effect and makes people feel cool.",,;;A41D31/02;;B32B7/12;;B32B9/02;;B32B15/02;;B32B15/14;;D06M11/00;;D06M11/44,mineralTextiles
175-211-233-447-273,"Static dissipative glass filtration fabric A bag house filtration system in which the filter media includes a woven textile formed from glass yarns other high temperature resistant yarns. A first bath is applied to the textile which contains a conductive component, a first fluoropolymer and a lubricant (in some cases where the yarns are glass). A second bath containing primarily a second fluoropolymer is then applied to the textile and the first composition to seal the first composition on the textile. The textile, so treated dissipates the static electricity normally generated in the filter media thus reducing excessive buildup of contaminating particles and enhancing cleaning of the bag during use.",,B01D46/02;;B01D46/0001;;B01D46/4209;;B01D46/02;;B01D46/0001;;B01D46/4209;;B01D46/00,mineralTextiles
155-255-203-513-515,ASBESTOS FIBERS MODIFIED WITH ORGANIC DYES The invention relates to a dry chemically modified chrysotile asbestos fiber characterized by reduced haemolytic and cytotoxicity properties which consists of an asbestos fiber having its magnesium ions chelated with 0.2 to 6% by weight of an organic dye.,,A62D3/33;;A62D2101/41;;C04B20/1018;;C04B20/1051;;C04B2103/0086;;A62D3/00;;A62D3/33;;C04B20/10,mineralTextiles
159-155-231-450-176,Novel textile fabric The utility model discloses novel textile fabric. The wrap is made of kapok fibers and the weft is made of asbestos fibers; the diameter of the asbestos fibers is 15.01 microns and the fiber number of the asbestos fibers is 369 dtex; the diameter of the kapok fibers is 11.36 microns and the fiber number of the kapok fibers is 542 dtex; the density of the wrap is 37 pieces per centimeter; the density of the weft is 28 pieces per centimeter; the novel textile fabric utilizes a diamond till structure. The novel textile fabric has the advantages of being reasonable in structure and good in usability and enabling customer requirements to be satisfied.,,;;D03D13/00;;D03D15/217;;D03D15/242,mineralTextiles
174-919-240-252-359,"METHOD AND APPARATUS FOR PREDICTING NATURAL EMISSION OF ASBESTOS FIBER The present invention relates to a system and a method for predicting an amount of naturally generated asbestos fiber. According to the present invention, change of slate thickness over years is analyzed by using a measured thickness value of an asbestos slate obtained by inspecting a field; a model for predicting an amount of naturally generated asbestos fiber per unit area over years is drawn based on the analysis; and the prediction model can be used for predicting the total amount of naturally generated asbestos fiber for each building, each local area, and the whole country. The system for predicting an amount of naturally generated asbestos fiber includes a data server, an average thickness processing unit, a scattering thickness processing unit, and a total asbestos fiber amount processing unit.",,G16Z99/00;;G06F19/00,mineralTextiles
102-025-302-130-206,"GLASS WOOL, AND VACUUM HEAT INSULATION MATERIAL USING SAME The present invention provides: a glass wool which has physical properties required for a heat insulation material, can be produced industrially, can have reduced hygroscopicity, and has a novel compounding composition; and a vacuum heat insulation material produced using the glass wool. The present invention relates to a glass wool having the following glass composition: SiO: 60.0 to 65.0% by mass inclusive, AlO: 0.5 to 2.0% by mass inclusive, NaO and KO: 13.0 to 17.0% by mass inclusive, MgO and CaO: 8.0 to 12.0% by mass inclusive, BO: 5.0 to 12.0% by mass inclusive, and others: a remainder.",,F16L59/065;;C03C3/091;;C03C13/06;;F16L59/04;;C03C1/002;;B32B2307/732;;B32B7/12;;B32B2260/046;;B32B2307/718;;B32B2307/31;;B32B2262/101;;B32B2605/00;;B32B2260/021;;B32B2307/72;;B32B3/04;;B32B2509/10;;B32B5/26;;B32B2419/00;;B32B5/02;;B32B2307/304;;C03C3/091;;C03C13/045;;F16L59/02;;C03C13/00;;F16L59/065;;B32B3/04;;B32B5/022;;B32B2262/101;;B32B2307/304;;C03B37/04;;C03C13/06;;C03C2213/00;;F16L59/028;;C03C13/00;;F16L59/02;;F16L59/065,mineralTextiles
008-343-848-189-134,"Al2O3-containing, high-temperature resistant glass sliver with highly textile character, and products thereof The invention relates to Al2O3-containing and high-temperature resistant glass sliver on silica basis having a highly textile, cotton-like and voluminous character. The invention also relates to glass staple fiber products from said glass sliver and their use. The textile character and high-temperature resistance are obtained in particular by selective acid extraction. The composition of the inventive glass sliver comprises in particular SiO2 as main component and 1-5% (wt.) Al2O3 as subsidiary component.",,C03C13/00;;C03C13/005;;C03C25/66;;Y10T428/2904;;Y10T428/2909;;C03C13/00;;C03C13/005;;C03C25/66;;Y10T428/2904;;Y10T428/2909;;C03C25/00;;C03C13/00;;C03C25/66;;D02G3/18;;D03D15/12;;D04H1/42,mineralTextiles
022-806-669-079-349,"Basalt fiber anchor rod The invention discloses a basalt fiber anchor rod, a basalt fiber reinforced monomer is arranged in the anchor rod, the basalt fiber reinforced monomer is composed of basalt fiber filaments on the inner layer and a modified layer wrapping the basalt fiber filaments, and the basalt fiber filaments are formed by high-temperature melting, extruding and pulling of basalt. The modified layer is formed by mixing superfine chopped steel fibers and basalt fiber filaments in a resin base material and wrapping the basalt fiber filaments with the superfine chopped steel fibers and the basalt fiber filaments through extrusion thermal control molding. The basalt fiber reinforcement anchor rod has the advantages of being light in weight, high in strength, resistant to corrosion, capable of achieving self-detection and easy to machine, can meet various engineering requirements, can be manufactured in any specification and can be produced in batches. According to the selected ultra-weak grating fiber technology, thousands of grating fiber sensors can be arranged on a single fiber, and global monitoring of the anchor rod body and related surrounding rock bodies is achieved.",,;;E21D21/00;;E02D5/74;;E21D21/02;;G01D5/353,mineralTextiles
021-325-182-583-89X,"FUNCTIONAL COATING METHOD OF BASALT FIBER AND BASALT FIBER CORE, BASALT FIBER AND BASALT FIBER CORE COATED BY USING THE MOTHOD AND ARTICLE WEAVED THEREFROM A basalt fiber and a basalt fiber core, a functional coating method thereof and an article weaved by the basalt fiber and a basalt fiber core are provided to coat the basalt fiber by using the fluorine group coating solution, thereby enhancing the weaving property. A basalt fiber of 1-2m/minute is passed into the coating process solution having the fluorine group coating solution as the main component and maintained by the temperature of 20-25 degrees celsius so that the surface of the basalt fiber is coated. The coating process solution consists of 50-60wt% of PTFE, 2-5wt% of non-ionic group surfactant and the remaining wt% of water. The basalt fiber is heated by temperature of 380-420 degrees celsius before the coating process. Thereafter, the basalt fiber is dried at the temperature of 80-110 degrees celsius. The dried basalt fiber is heated at the temperature of 180-270 degrees celsius. Thereafter, the heated basalt fiber is sintered at the temperature of 360-420 degrees celsius.",,C03C25/16;;C03C25/305;;C03C25/48;;C03C25/64;;D02G3/16;;D02G3/443;;Y10T428/249922;;Y10T428/2936;;Y10T428/2956;;D06M15/256;;D06M13/244;;C03C25/16;;C03C25/305;;C03C25/48;;C03C25/64;;D02G3/16;;D02G3/443;;Y10T428/249922;;Y10T428/2936;;Y10T428/2956;;D06M15/256;;D06M13/244,mineralTextiles
077-136-609-174-104,"Basalt fiber doubling and twisting device The utility model relates to the field of textile equipment, and discloses a basalt fiber doubling and twisting device which comprises a base, a yarn outlet device is arranged on the upper surface of one side of the base and comprises a frame barrel, an alarm device is arranged on one side of the yarn outlet device and comprises an alarm lamp and a camera module, and the camera module is connected with the frame barrel. A branching device is arranged on the other side of the alarm device, a spraying device is arranged on the other side of the branching device, and a doubling and twisting device is arranged on the other side of the spraying device. According to the utility model, basalt fibers are monitored in real time through the camera module in the alarm device, when a certain path of basalt fibers is broken, the alarm lamp is started in time to remind an operator of re-wiring, and a tackifier is sprayed on the surfaces of the basalt fibers through the spraying device to increase viscosity, so that the quality of the basalt fibers is improved. The problem of yarn scattering after doubling and twisting can be reduced, meanwhile, redundant tackifier can fall into the material guide groove, and the device is convenient to use and environmentally friendly.",,;;D02G3/16;;D01H13/16;;D01H13/30;;D02G3/40,mineralTextiles
159-023-297-105-311,"Glass textile coated with partially soluble dextrin-containing coating The invention is drawn to a method of coating a glass fiber textile comprising the following steps: —Preparing an aqueous coating composition comprising (a) 5 to 95% by weight, with respect to the total weight of (a) and (b), of a synthetic polymer or oligomer dissolved or dispersed in the aqueous coating composition, and (b) 5 to 95% by weight, with respect to the total weight of (a) and (b), of a dextrin exhibiting a weight-average molecular weight ranging from 250 000 to 2 000 000 Da and a solubility, measured according to a test A, ranging from 50 to 85%, —Applying said aqueous coating composition to a glass fiber textile, thereby obtaining a wet-coated glass fiber textile, —Submitting the wet-coated glass fiber textile to a step of drying and/or curing thereby obtaining a glass fiber textile coated with a water-insoluble polymer coating.",,C03C25/321;;C09D103/02;;D04H1/4218;;D04H1/587;;C03C25/321;;C09D5/022;;C09D103/02;;D06N3/0022;;D06N3/0061;;D06N3/06;;C09D103/02;;C03C25/321;;C09D5/02;;D06N3/00;;D06N3/06,mineralTextiles
162-914-296-423-569,"MINERAL WOOL PLANT SUBSTRATE The invention relates to a mineral wool plant substrate comprising mineral wool and bound to the mineral wool a biologically active additive or a microorganism producing said additive, which additive acts against pathogenic fungi. The invention further relates to the use of said mineral wool plant substrate in the growth of crops under specified conditions. Also disclosed are processes for producing the mineral wool plant substrate.",,A01N43/40;;A01G24/18;;A01N63/27;;A01N43/40;;A01G24/18;;A01N63/27;;A01G31/00;;A01N43/40;;A01N43/60;;A01N63/27,mineralTextiles
171-930-143-899-28X,"Preparation method of magnetic basalt fiber and magnetic basalt fiber The invention provides a preparation method of a magnetic basalt fiber and the magnetic basalt fiber prepared by the preparation method, and belongs to the technical field of magnetic materials. According to the invention, oleic acid modified amorphous Fe-Zr-B magnetic nanoparticles are dispersed in a basalt fiber impregnating compound to obtain a magnetic impregnating compound, and basalt fibers are impregnated and coated with the magnetic impregnating compound to obtain the magnetic basalt fibers, so that the magnetic basalt fibers have high magnetization intensity and high fiber strength; and the application fields of the basalt fiber in the functional characteristics of magnetic recording, artificial intelligence and the like can be expanded.",,Y02P40/57;;C03C25/42,mineralTextiles
